Date "Cumulative Returns"
2017-07-21 0.13800147564176868
2017-07-24 0.13800147564176868
2017-07-25 0.13800147564176868
2017-07-26 0.13800147564176868
2017-07-27 0.13800147564176868
2017-07-28 0.13800147564176868
2017-07-31 0.13800147564176868
2017-08-01 0.13856840279347615
2017-08-02 0.13906968696106503
2017-08-03 0.13580838494680147
2017-08-04 0.13846766748271921
2017-08-07 0.13846766748271921
2017-08-08 0.13846766748271921
2017-08-09 0.13846766748271921
2017-08-10 0.13846766748271921
2017-08-11 0.13846766748271921
2017-08-14 0.14118462182810632
2017-08-15 0.14118462182810632
2017-08-16 0.14118462182810632
2017-08-17 0.14118462182810632
2017-08-18 0.14118462182810632
2017-08-21 0.14118462182810632
2017-08-22 0.14118462182810632
2017-08-23 0.14118462182810632
2017-08-24 0.14118462182810632
2017-08-25 0.14118462182810632
2017-08-28 0.14118462182810632
2017-08-29 0.14118462182810632
2017-08-30 0.14118462182810632
2017-08-31 0.14151125670342246
2017-09-01 0.13873601047456496
2017-09-04 0.13509106922916558
2017-09-05 0.14489284938858216
2017-09-06 0.14489284938858216
2017-09-07 0.14489284938858216
2017-09-08 0.14489284938858216
2017-09-11 0.14489284938858216
2017-09-12 0.14489284938858216
2017-09-13 0.1394235905545509
2017-09-14 0.13956185203979388
2017-09-15 0.13842559557540302
2017-09-18 0.13577511173247991
2017-09-19 0.13641161940020385
2017-09-20 0.13582795866026576
2017-09-21 0.13429525281357257
2017-09-22 0.13608610844233482
2017-09-25 0.13608610844233482
2017-09-26 0.13608610844233482
2017-09-27 0.13608610844233482
2017-09-28 0.13608610844233482
2017-09-29 0.13608610844233482
2017-10-02 0.13608610844233482
2017-10-03 0.13608610844233482
2017-10-04 0.13608610844233482
2017-10-05 0.13608610844233482
2017-10-06 0.13608610844233482
2017-10-09 0.13608610844233482
2017-10-10 0.13608610844233482
2017-10-11 0.13608610844233482
2017-10-12 0.13608610844233482
2017-10-13 0.13608610844233482
2017-10-16 0.13608610844233482
2017-10-17 0.13608610844233482
2017-10-18 0.13608610844233482
2017-10-19 0.13608610844233482
2017-10-20 0.13608610844233482
2017-10-23 0.13655441771887222
2017-10-24 0.13380684342619098
2017-10-25 0.13617268666786142
2017-10-26 0.1363702961607567
2017-10-27 0.137679891146961
2017-10-30 0.137679891146961
2017-10-31 0.137679891146961
2017-11-01 0.137679891146961
2017-11-02 0.13879467384536515
2017-11-03 0.1387884901251546
2017-11-06 0.14074646308028882
2017-11-07 0.14074646308028882
2017-11-08 0.14074646308028882
2017-11-09 0.14074646308028882
2017-11-10 0.14074646308028882
2017-11-13 0.14074646308028882
2017-11-14 0.14074646308028882
2017-11-15 0.14074646308028882
2017-11-16 0.14074646308028882
2017-11-17 0.14074646308028882
2017-11-20 0.14583859349190753
2017-11-21 0.14583859349190753
2017-11-22 0.14583859349190753
2017-11-23 0.14684324810367144
2017-11-24 0.1461705357097589
2017-11-27 0.14261353450909198
2017-11-28 0.14288607863367808
2017-11-29 0.14608425706394357
2017-11-30 0.14990978553809686
2017-12-01 0.14990978553809686
2017-12-04 0.14990978553809686
2017-12-05 0.14990978553809686
2017-12-06 0.14990978553809686
2017-12-07 0.14990978553809686
2017-12-08 0.14990978553809686
2017-12-11 0.14990978553809686
2017-12-12 0.14990978553809686
2017-12-13 0.14990978553809686
2017-12-14 0.14990978553809686
2017-12-15 0.14990978553809686
2017-12-18 0.14990978553809686
2017-12-19 0.14990978553809686
2017-12-20 0.14990978553809686
2017-12-21 0.14990978553809686
2017-12-22 0.14990978553809686
2017-12-26 0.14990978553809686
2017-12-27 0.14990978553809686
2017-12-28 0.15027604454037213
2017-12-29 0.1516948618396592
2018-01-02 0.15007222873960657
2018-01-03 0.14835498112247247
2018-01-04 0.144027566873989
2018-01-05 0.13972024578115327
2018-01-08 0.1397955838402174
2018-01-09 0.1469065518499466
2018-01-10 0.1469065518499466
2018-01-11 0.1469065518499466
